src_ip,packet_count,unique_ports,proto_avg,attack_list,port_scan_ratio,common_port_ratio,rule_pred,ml_pred,risk_score,final_pred
181.189.11.225,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.226,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.227,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.228,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.229,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.23,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.230,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.231,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.232,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.233,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.234,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.235,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.236,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.237,7,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.125,0.0,0,0,0.019721946627998678,0
181.189.11.238,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.239,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.240,10,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.09090909090909091,0.0,0,1,0.026432531065057968,1
181.189.11.241,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.242,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.243,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.244,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.245,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.246,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.247,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.248,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.249,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.25,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.250,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.251,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.252,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.253,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.254,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.255,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.26,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.27,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.28,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.29,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.3,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.30,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.31,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.32,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.33,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.34,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.35,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.36,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.37,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.38,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.39,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.4,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.40,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.41,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.42,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.43,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.44,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.45,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.47,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.48,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.49,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.5,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.50,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.52,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.53,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.54,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.55,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.56,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.57,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.58,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.59,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.6,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.60,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.61,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.62,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.63,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.64,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.65,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.66,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.67,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.68,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.69,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.7,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.70,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.71,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.72,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.73,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.74,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.75,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.76,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.77,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.78,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.79,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.80,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.81,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.82,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.83,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.84,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.85,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.87,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.88,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.89,8,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.1111111111111111,0.0,0,1,0.021955013600692706,1
181.189.11.9,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.90,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.91,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.92,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.93,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.11.94,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.11.95,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.11.96,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.11.97,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.11.98,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.11.99,8,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.1111111111111111,0.0,0,1,0.021955013600692706,1
181.189.8.0,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.1,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.10,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.100,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.101,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.102,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.103,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.104,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.105,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.106,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.107,7,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.125,0.0,0,0,0.019721946627998678,0
181.189.8.108,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.109,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.11,7,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.125,0.0,0,0,0.019721946627998678,0
181.189.8.111,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.112,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.113,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.114,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.115,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.116,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.117,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.119,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.12,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.120,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.121,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.122,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.123,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.124,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.126,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.127,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.128,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.129,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.13,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.130,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.131,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.132,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.133,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.134,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.135,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.136,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.137,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.138,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.139,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.14,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.140,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.141,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.142,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.143,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.144,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.145,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.146,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.147,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.148,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.149,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.15,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.150,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.151,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.152,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.153,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.154,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.155,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.156,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.157,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.158,7,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.125,0.0,0,0,0.019721946627998678,0
181.189.8.159,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.160,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.161,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.162,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.163,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.164,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.165,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.167,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.168,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.169,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.17,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.170,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.172,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.173,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.174,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.175,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.176,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.177,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.178,7,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.125,0.0,0,0,0.019721946627998678,0
181.189.8.179,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.180,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.181,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.182,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.183,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.184,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.185,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.186,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.187,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.188,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.189,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.19,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.190,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.191,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.192,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.193,7,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.125,0.0,0,0,0.019721946627998678,0
181.189.8.194,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.195,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.196,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.197,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.198,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.199,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.2,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.20,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.200,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.201,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.202,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.203,9,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.1,0.0,0,1,0.024192254530345045,1
181.189.8.204,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.205,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.206,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
181.189.8.207,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.208,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.209,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
181.189.8.21,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
181.189.8.210,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.211,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.212,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
181.189.8.214,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
181.189.8.215,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
181.189.8.216,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
